회사명,공고제목,직무명,주요업무,자격요건,우대사항,skill_text,직무명1,직무명2,url,출처,post_id
업스테이지,Platform Software Engineer,인공지능플랫폼구축,"• Internal Developer Platform (IDP) 구축 및 고도화: 개발자가 인프라를 쉽고 안전하게 프로비저닝할 수 있도록 셀프 서비스 플랫폼을 개발하고, 개발의 시작부터 배포까지의 경험(DevEx)을 지속적으로 개선합니다.
• Kubernetes 기반 플랫폼 엔지니어링: EKS 및 On-Premise 환경을 아우르는 하이브리드 Kubernetes 클러스터를 운영하며, GPU 리소스 스케줄링 최적화 및 모델 서빙 안정성을 확보합니다.
• Global Multi-Region 인프라 아키텍처 설계: 데이터 주권 및 글로벌 서비스 확장에 대응하기 위해 Multi-Region 네트워크 및 인프라 아키텍처를 설계하고 운영합니다.
• Infrastructure as Code 기반 자동화 및 모듈화: Terraform, Ansible 등을 활용하여 모든 인프라를 코드로 관리하고, 재사용 가능한 인프라 모듈을 개발하여 운영 효율을 높입니다.
• Observability 체계 구축 및 SLO 기반 운영: Logging, Metrics, Tracing 파이프라인을 구축하여 플랫폼의 가시성을 확보하고, SLO/SLI 기반의 데이터 중심 운영 문화를 정착시킵니다.
• CI/CD 파이프라인 및 배포 전략 고도화: ArgoCD, Github Actions 등을 활용하여 GitOps 기반의 배포 파이프라인을 구축하고, Canary/Blue-Green 등 안정적인 배포 전략을 제공합니다.","• AWS, Azure등 Public Cloud 환경에서 대규모 서비스 운영 경험 (EKS, VPC, IAM, Transit Gateway 등)
• Kubernetes 생태계에 대한 깊은 이해 및 운영 경험 (Architecture, CNI, CSI, CRD 등)
• Terraform, Ansible 등을 활용한 IaC(Infrastructure as Code) 모듈 설계 및 운영 경험
• 서비스 운영/장애 대응 경험 및 관측성(Observability)에 대한 깊은 이해
• 플랫폼을 '제품'으로 바라보고, 고객(내부 개발자)의 문제를 정의하고 해결하려는 Product Mindset을 보유하신 분
• 다양한 직군(개발자, 모델러, PM 등)과 원활하게 소통하며 문제를 주도적으로 해결할 수 있는 커뮤니케이션 역량","• LLM/ML 인프라 구축 또는 GPU 기반 모델 서빙 환경 경험
• 대규모 트래픽 처리를 위한 고가용성(HA) 아키텍처 설계 및 Multi-Region / Global Service 운영 경험
• DevEx 개선, Internal Platform/IDP 구축 경험
• Cloud Native 기술(Service Mesh, Operator Pattern, ArgoCD, KEDA 등)에 대한 깊은 이해와 실무 적용 경험
• SLO/SLI/Error Budget 기반의 SRE 문화 도입 및 실천 경험
• FinOps 관점에서 클라우드 비용 효율화 및 리소스 최적화 경험","[주요업무] Internal Developer Platform (IDP) 구축 및 고도화 개발자가 인프라를 쉽고 안전하게 프로비저닝할 수 있도록 셀프 서비스 플랫폼을 개발하고, 개발의 시작부터 배포까지의 경험(DevEx)을 지속적으로 개선합니다. Kubernetes 기반 플랫폼 엔지니어링 EKS 및 On-Premise 환경을 아우르는 하이브리드 Kubernetes 클러스터를 운영하며, GPU 리소스 스케줄링 최적화 및 모델 서빙 안정성을 확보합니다. Global Multi-Region 인프라 아키텍처 설계 데이터 주권 및 글로벌 서비스 확장에 대응하기 위해 Multi-Region 네트워크 및 인프라 아키텍처를 설계하고 운영합니다. Infrastructure as Code 기반 자동화 및 모듈화 Terraform, Ansible 등을 활용하여 모든 인프라를 코드로 관리하고, 재사용 가능한 인프라 모듈을 개발하여 운영 효율을 높입니다. Observability 체계 구축 및 SLO 기반 운영 Logging, Metrics, Tracing 파이프라인을 구축하여 플랫폼의 가시성을 확보하고, SLO/SLI 기반의 데이터 중심 운영 문화를 정착시킵니다. CI/CD 파이프라인 및 배포 전략 고도화 ArgoCD, Github Actions 등을 활용하여 GitOps 기반의 배포 파이프라인을 구축하고, Canary/Blue-Green 등 안정적인 배포 전략을 제공합니다. [자격요건] AWS, Azure등 Public Cloud 환경에서 대규모 서비스 운영 경험 (EKS, VPC, IAM, Transit Gateway 등) Kubernetes 생태계에 대한 깊은 이해 및 운영 경험 (Architecture, CNI, CSI, CRD 등) Terraform, Ansible 등을 활용한 IaC(Infrastructure as Code) 모듈 설계 및 운영 경험 서비스 운영/장애 대응 경험 및 관측성(Observability)에 대한 깊은 이해 플랫폼을 제품 으로 바라보고, 고객(내부 개발자)의 문제를 정의하고 해결하려는 Product Mindset을 보유하신 분 다양한 직군(개발자, 모델러, PM 등)과 원활하게 소통하며 문제를 주도적으로 해결할 수 있는 커뮤니케이션 역량 [우대사항] LLM/ML 인프라 구축 또는 GPU 기반 모델 서빙 환경 경험 대규모 트래픽 처리를 위한 고가용성(HA) 아키텍처 설계 및 Multi-Region / Global Service 운영 경험 DevEx 개선, Internal Platform/IDP 구축 경험 Cloud Native 기술(Service Mesh, Operator Pattern, ArgoCD, KEDA 등)에 대한 깊은 이해와 실무 적용 경험 SLO/SLI/Error Budget 기반의 SRE 문화 도입 및 실천 경험 FinOps 관점에서 클라우드 비용 효율화 및 리소스 최적화 경험",인공지능플랫폼구축,인공지능플랫폼구축,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=329573&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun,,329573
키즈노트,데이터 엔지니어,인공지능학습데이터,"* 대규모 데이터 파이프라인 및 AI 서빙 인프라 설계: Spark/Airflow 기반 ETL 구축 및 ML 모델이 실 서비스에 배포·운영될 수 있는 서빙 환경을 관리합니다.
* 데이터 활용 기획 및 거버넌스: 전사 비즈니스 KPI 성장을 위해 필요한 데이터를 정의하고, 원천 데이터가 인사이트로 이어질 수 있도록 데이터 마트 및 활용 시나리오를 기획합니다.
* 현대적 데이터 레이크하우스 구축: Delta Lake, Iceberg 등 오픈 테이블 포맷을 활용하여 데이터의 신뢰성을 확보하고 분석 효율을 극대화합니다.
* AI 및 자동화 도구 도입: 최신 AI 기술(LLM, 자동화 툴 등)을 데이터 엔지니어링 프로세스에 도입하여 생산성을 혁신하고 데이터 품질 관리 자동화를 구현합니다.
* 데이터 플랫폼 서비스 운영: Redash, Superset 등 분석 도구 최적화 및 비즈니스 요구에 맞는 맞춤형 데이터 웹 서비스(Streamlit, FastAPI 등)를 개발합니다.","* 관련 실무 경력 5년 이상인 분
* 데이터 활용 기획 역량: 비즈니스 요구사항을 이해하고, 이를 해결하기 위한 데이터 구조 설계 및 지표 정의 경험이 있는 분
* AI/ML 워크플로우 이해: ML 모델의 학습 및 추론을 위한 데이터 파이프라인 설계 역량을 보유하신 분
* Spark 및 Airflow 등 분산 처리 및 워크플로우 엔진에 대한 깊은 이해와 운영 경험이 있으신 분
* SQL, Python 등 데이터 처리에 필수적인 언어에 능숙하며 기술적 한계를 논리적으로 해결하는 분
* 새로운 기술 스택과 AI 도구를 실무에 적극적으로 도입하고 적응하는 데 거부감이 없는 분
* Trino/Presto 등 분산 쿼리 엔진의 장애 대응 및 트러블슈팅(OOM, JVM 튜닝 등) 경험이 있으신 분","* AI 기반 생산성 도구 활용: LLM 등을 활용하여 코드 생성, 데이터 정제, 업무 자동화를 수행해 본 경험이 있는 분
* 비즈니스 데이터 분석 경험: E-커머스 또는 광고 도메인에서 데이터 기반 분석 및 솔루션 제안 경험이 있는 분
* Cloud Native 및 실시간 처리: Kubernetes, Kafka, Flink 등을 활용한 컨테이너 기반 스트리밍 파이프라인 구축 경험
* 데이터 관리 툴 경험: dbt 등을 활용하여 데이터 마트 생성 및 데이터 리니지 관리 경험이 있는 분
* 커뮤니케이션 능력: 복잡한 엔지니어링 개념을 비즈니스 언어로 풀어서 설명하고 유관 부서와 협업할 수 있는 분","[주요업무] 대규모 데이터 파이프라인 및 AI 서빙 인프라 설계 Spark/Airflow 기반 ETL 구축 및 ML 모델이 실 서비스에 배포 운영될 수 있는 서빙 환경을 관리합니다. 데이터 활용 기획 및 거버넌스 전사 비즈니스 KPI 성장을 위해 필요한 데이터를 정의하고, 원천 데이터가 인사이트로 이어질 수 있도록 데이터 마트 및 활용 시나리오를 기획합니다. 현대적 데이터 레이크하우스 구축 Delta Lake, Iceberg 등 오픈 테이블 포맷을 활용하여 데이터의 신뢰성을 확보하고 분석 효율을 극대화합니다. AI 및 자동화 도구 도입 최신 AI 기술(LLM, 자동화 툴 등)을 데이터 엔지니어링 프로세스에 도입하여 생산성을 혁신하고 데이터 품질 관리 자동화를 구현합니다. 데이터 플랫폼 서비스 운영 Redash, Superset 등 분석 도구 최적화 및 비즈니스 요구에 맞는 맞춤형 데이터 웹 서비스(Streamlit, FastAPI 등)를 개발합니다. [자격요건] 관련 실무 경력 5년 이상인 분 데이터 활용 기획 역량 비즈니스 요구사항을 이해하고, 이를 해결하기 위한 데이터 구조 설계 및 지표 정의 경험이 있는 분 AI/ML 워크플로우 이해 ML 모델의 학습 및 추론을 위한 데이터 파이프라인 설계 역량을 보유하신 분 Spark 및 Airflow 등 분산 처리 및 워크플로우 엔진에 대한 깊은 이해와 운영 경험이 있으신 분 SQL, Python 등 데이터 처리에 필수적인 언어에 능숙하며 기술적 한계를 논리적으로 해결하는 분 새로운 기술 스택과 AI 도구를 실무에 적극적으로 도입하고 적응하는 데 거부감이 없는 분 Trino/Presto 등 분산 쿼리 엔진의 장애 대응 및 트러블슈팅(OOM, JVM 튜닝 등) 경험이 있으신 분 [우대사항] AI 기반 생산성 도구 활용 LLM 등을 활용하여 코드 생성, 데이터 정제, 업무 자동화를 수행해 본 경험이 있는 분 비즈니스 데이터 분석 경험 E-커머스 또는 광고 도메인에서 데이터 기반 분석 및 솔루션 제안 경험이 있는 분 Cloud Native 및 실시간 처리 Kubernetes, Kafka, Flink 등을 활용한 컨테이너 기반 스트리밍 파이프라인 구축 경험 데이터 관리 툴 경험 dbt 등을 활용하여 데이터 마트 생성 및 데이터 리니지 관리 경험이 있는 분 커뮤니케이션 능력 복잡한 엔지니어링 개념을 비즈니스 언어로 풀어서 설명하고 유관 부서와 협업할 수 있는 분",인공지능학습데이터,인공지능학습데이터구축,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=342086&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun,,342086
더게임,MLOps 엔지니어,인공지능플랫폼구축,"MLOps Engineer
AI 모델이 끊기지 않고 안정적으로 돌아가게 만드는 역할입니다.
STT·번역 등 AI 모델의 서빙·배포·운영 파이프라인 설계
모델 버전 관리, 배포 전략, 롤백 구조 설계
컨테이너 기반 세션 격리 및 리소스 관리
실시간 추론 환경에서의 성능·지연·안정성 최적화
로그·메트릭·모니터링을 통한 모델 상태 관리
모델 업데이트 시 서비스 중단 최소화 전략 수립
세션 데이터 압축, 사용량 관리 구조 설계
:오른쪽을_가리키는_손_모양: “좋은 모델”이 아니라, “계속 잘 돌아가는 모델”을 만드는 역할","경력 3년 이상
(연차보다 문제 해결 능력과 성장 가능성을 봅니다)
학력 무관
Backend 또는 MLOps 중 하나 이상의 영역에 대한 실무 이해
AI / STT / Translation 시스템 경험이 있는 자

이런 분이면 좋습니다
실제 운영되는 AI 서비스를 만들어보고 싶은 분
실시간 처리·정확도·안정성 문제를 직접 다뤄보고 싶은 분
특정 역할에만 갇히지 않고 전체 시스템 구조를 이해하고 싶은 분
문제를 끝까지 파고드는 집요함이 있는 분
스스로 질문을 만들고 해결하는 데 익숙한 분","모델 서빙·배포·모니터링 경험
실시간 스트리밍 또는 실시간 데이터 처리 경험
클라우드 환경에서의 서비스 운영 경험
초기 서비스·스타트업 환경에 대한 이해 또는 선호
기술 스택보다 사고 방식과 문제 접근 태도를 더 중요하게 봅니다.","[주요업무] MLOps Engineer AI 모델이 끊기지 않고 안정적으로 돌아가게 만드는 역할입니다. STT 번역 등 AI 모델의 서빙 배포 운영 파이프라인 설계 모델 버전 관리, 배포 전략, 롤백 구조 설계 컨테이너 기반 세션 격리 및 리소스 관리 실시간 추론 환경에서의 성능 지연 안정성 최적화 로그 메트릭 모니터링을 통한 모델 상태 관리 모델 업데이트 시 서비스 중단 최소화 전략 수립 세션 데이터 압축, 사용량 관리 구조 설계 오른쪽을_가리키는_손_모양 좋은 모델 이 아니라, 계속 잘 돌아가는 모델 을 만드는 역할 [자격요건] 경력 3년 이상 (연차보다 문제 해결 능력과 성장 가능성을 봅니다) 학력 무관 Backend 또는 MLOps 중 하나 이상의 영역에 대한 실무 이해 AI / STT / Translation 시스템 경험이 있는 자 이런 분이면 좋습니다 실제 운영되는 AI 서비스를 만들어보고 싶은 분 실시간 처리 정확도 안정성 문제를 직접 다뤄보고 싶은 분 특정 역할에만 갇히지 않고 전체 시스템 구조를 이해하고 싶은 분 문제를 끝까지 파고드는 집요함이 있는 분 스스로 질문을 만들고 해결하는 데 익숙한 분 [우대사항] 모델 서빙 배포 모니터링 경험 실시간 스트리밍 또는 실시간 데이터 처리 경험 클라우드 환경에서의 서비스 운영 경험 초기 서비스 스타트업 환경에 대한 이해 또는 선호 기술 스택보다 사고 방식과 문제 접근 태도를 더 중요하게 봅니다.",인공지능플랫폼구축,인공지능서비스운영관리,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=344195&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun,,344195
크라에이아이,MLOps Engineer (전문연구요원 가능),인공지능플랫폼구축,"[머신러닝 기반의 백엔드 어플리케이션 설계 및 구현]
Socra AI에서 우리는 지식의 추적, 실시간 성적 예측등의 교육 분야에서 머신러닝 모델들을 적극적으로 활용하고 있습니다.
특히 최근에는 LLM Agent, TTS, 이미지 생성 모델의 최적화, 서빙 및 배포를 진행하고 있습니다. Socra AI의 MLOps Engineer로서 산타토익, 리얼아카데미, 리얼스피킹 등 Socra AI의 다양한 서비스에서 머신러닝을 통합할 수 있도록 Backend Application을 개발합니다.

[모델 추론을 위한 데이터 파이프라인 개발]
사용자들의 실시간 상호작용 데이터를 모델 추론, 성능 분석, 서비스 지표로 활용하기 위해 고도화된 데이터 파이프라인(Airflow, Databricks)의 개발을 담당합니다.
Backend Application에서 활용 가능한 Feature Store를 설계 및 구현하며 서비스 지표와 모델 성능을 강화할 수 있는 다양한 특징들을 발굴하고 최적화합니다.","- AI/ML 전문성 : AI/ML 분야에 대한 이해와 프레임워크 (Pytorch / Tensorflow) 에 지식을 보유하신 분
- 프로젝트 경험 : AI/ML 관련 머신러닝 시스템 배포 및 유지보수 경험을 보유한 분
- 자동화 경험 : Git, Kubernetes, Airflow, CI/CD 등을 활용하여 AI/ML 시스템을 자동화하고 안정화한 경험이 있으신 분
- 코드 리뷰 : 팀원들의 코드를 리뷰하고 건설적인 피드백을 제공할 수 있는 분
- 자기 주도적 학습 : 자기 주도적으로 학습하고 팀의 기술적 경쟁력을 유지하며 지속적으로 강화할 수 있는 분","• 다양한 개발 경험 : 백엔드, 프론트엔드, 데이터 시스템, DevOps 등 다양한 스택에서의 개발 경험을 보유하신 분
• 문제 해결 능력 : 유관 조직 간의 문제를 해결하고, 프로세스를 개선하여 성공적인 성과를 도출한 경험이 있으신 분
• LLM 서빙 환경을 구축하거나 LLMOps 플랫폼을 운영해본 경험이 있는 분
• 협업 능력 : 백엔드, 데이터 분석가, PM 등 여러 직군의 이해관계자와 협력하여 요구사항을 충족시키는 아키텍처를 제안하고 설계해본 경험이 있는 분","[주요업무] 머신러닝 기반의 백엔드 어플리케이션 설계 및 구현 Socra AI에서 우리는 지식의 추적, 실시간 성적 예측등의 교육 분야에서 머신러닝 모델들을 적극적으로 활용하고 있습니다. 특히 최근에는 LLM Agent, TTS, 이미지 생성 모델의 최적화, 서빙 및 배포를 진행하고 있습니다. Socra AI의 MLOps Engineer로서 산타토익, 리얼아카데미, 리얼스피킹 등 Socra AI의 다양한 서비스에서 머신러닝을 통합할 수 있도록 Backend Application을 개발합니다. 모델 추론을 위한 데이터 파이프라인 개발 사용자들의 실시간 상호작용 데이터를 모델 추론, 성능 분석, 서비스 지표로 활용하기 위해 고도화된 데이터 파이프라인(Airflow, Databricks)의 개발을 담당합니다. Backend Application에서 활용 가능한 Feature Store를 설계 및 구현하며 서비스 지표와 모델 성능을 강화할 수 있는 다양한 특징들을 발굴하고 최적화합니다. [자격요건] - AI/ML 전문성 AI/ML 분야에 대한 이해와 프레임워크 (Pytorch / Tensorflow) 에 지식을 보유하신 분 - 프로젝트 경험 AI/ML 관련 머신러닝 시스템 배포 및 유지보수 경험을 보유한 분 - 자동화 경험 Git, Kubernetes, Airflow, CI/CD 등을 활용하여 AI/ML 시스템을 자동화하고 안정화한 경험이 있으신 분 - 코드 리뷰 팀원들의 코드를 리뷰하고 건설적인 피드백을 제공할 수 있는 분 - 자기 주도적 학습 자기 주도적으로 학습하고 팀의 기술적 경쟁력을 유지하며 지속적으로 강화할 수 있는 분 [우대사항] 다양한 개발 경험 백엔드, 프론트엔드, 데이터 시스템, DevOps 등 다양한 스택에서의 개발 경험을 보유하신 분 문제 해결 능력 유관 조직 간의 문제를 해결하고, 프로세스를 개선하여 성공적인 성과를 도출한 경험이 있으신 분 LLM 서빙 환경을 구축하거나 LLMOps 플랫폼을 운영해본 경험이 있는 분 협업 능력 백엔드, 데이터 분석가, PM 등 여러 직군의 이해관계자와 협력하여 요구사항을 충족시키는 아키텍처를 제안하고 설계해본 경험이 있는 분",인공지능플랫폼구축,인공지능서비스구현,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=307483&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun,,307483
소크라에이아이,DevOps Engineer (2년 ~ 7년),인공지능플랫폼구축,"• 애플리케이션 서비스를 위한 AWS EKS와, LLM 학습/서빙을 위한 IDC GPU 클러스터를 안정적으로 운영하고 최적화합니다.
• 제품팀의 업무 효율을 극대화하기 위해 CI/CD, 인프라 프로비저닝 등을 자동화하고, 확장 가능한 플랫폼 환경을 구축합니다.
• 모니터링 및 로깅 시스템을 고도화하여 장애를 선제적으로 탐지하고, 이슈 발생 시 근본 원인(Root Cause)을 분석해 재발 방지책을 마련합니다.
• 비용 효율적인 인프라 운영을 위해 리소스 사용량을 분석하고, 비용 파이프라인을 설계하여 조직 내 FinOps 문화를 정착시킵니다.
• ISMS 인증을 준비하며 요건을 충족하는 보안 아키텍처를 설계·운영하고, 잠재적 보안 위협을 기술적으로 해결합니다.","• AWS Cloud 및 Kubernetes 생태계에 대한 깊은 이해를 바탕으로 실서비스 운영 경험이 있으신 분
• Infrastructure as Code (IaC) 및 자동화 도구 사용에 능숙하며, 새로운 기술 도입에 적극적인 분
• 리눅스 및 네트워크를 포함한 CS 전반에 대한 지식이 탄탄하신 분
• Go, Python, Java 등 하나 이상의 프로그래밍 언어가 능숙하신 분
• 높은 기술적 기준을 가지고, 동료들과 함께 탁월함을 추구하시는 분
• 장애 발생 시 임시 조치에 그치지 않고, 시스템 차원의 구조적 개선을 이뤄내실 수 있는 분","• ISMS가 적용된 환경에서 인프라 보안 정책을 수립하거나 운영해 본 경험이 있으신 분
• Kubernetes 환경에서 GPU 리소스 스케줄링 및 LLM 서비스 운영 경험이 있으신 분
• AI 도구를 활용해 개발 생산성을 높이거나, AI 기술을 실무에 적용하는 데 능숙한 분
• Istio를 활용한 Service Mesh 구성 및 Traffic Management, Observability 환경 운영 경험이 있으신 분
• Cilium(CNI)을 활용한 K8s 네트워크 환경 구성 및 최적화 경험이 있으신 분
• Rook Ceph 기반의 분산 스토리지 클러스터 구축 및 안정적인 운영 경험이 있으신 분","[주요업무] 애플리케이션 서비스를 위한 AWS EKS와, LLM 학습/서빙을 위한 IDC GPU 클러스터를 안정적으로 운영하고 최적화합니다. 제품팀의 업무 효율을 극대화하기 위해 CI/CD, 인프라 프로비저닝 등을 자동화하고, 확장 가능한 플랫폼 환경을 구축합니다. 모니터링 및 로깅 시스템을 고도화하여 장애를 선제적으로 탐지하고, 이슈 발생 시 근본 원인(Root Cause)을 분석해 재발 방지책을 마련합니다. 비용 효율적인 인프라 운영을 위해 리소스 사용량을 분석하고, 비용 파이프라인을 설계하여 조직 내 FinOps 문화를 정착시킵니다. ISMS 인증을 준비하며 요건을 충족하는 보안 아키텍처를 설계 운영하고, 잠재적 보안 위협을 기술적으로 해결합니다. [자격요건] AWS Cloud 및 Kubernetes 생태계에 대한 깊은 이해를 바탕으로 실서비스 운영 경험이 있으신 분 Infrastructure as Code (IaC) 및 자동화 도구 사용에 능숙하며, 새로운 기술 도입에 적극적인 분 리눅스 및 네트워크를 포함한 CS 전반에 대한 지식이 탄탄하신 분 Go, Python, Java 등 하나 이상의 프로그래밍 언어가 능숙하신 분 높은 기술적 기준을 가지고, 동료들과 함께 탁월함을 추구하시는 분 장애 발생 시 임시 조치에 그치지 않고, 시스템 차원의 구조적 개선을 이뤄내실 수 있는 분 [우대사항] ISMS가 적용된 환경에서 인프라 보안 정책을 수립하거나 운영해 본 경험이 있으신 분 Kubernetes 환경에서 GPU 리소스 스케줄링 및 LLM 서비스 운영 경험이 있으신 분 AI 도구를 활용해 개발 생산성을 높이거나, AI 기술을 실무에 적용하는 데 능숙한 분 Istio를 활용한 Service Mesh 구성 및 Traffic Management, Observability 환경 운영 경험이 있으신 분 Cilium(CNI)을 활용한 K8s 네트워크 환경 구성 및 최적화 경험이 있으신 분 Rook Ceph 기반의 분산 스토리지 클러스터 구축 및 안정적인 운영 경험이 있으신 분",인공지능플랫폼구축,인공지능서비스운영관리,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=335707&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun,,335707
주식회사 프롬랩스 (PromLabs),[프롬랩스] Tech Lead (AI / DevOps),인공지능플랫폼구축,"2) AI / MLOps 아키텍처 설계 및 운영
- LLM, RAG, RLHF 등 AI 워크로드를 위한 모델 서빙 및 파이프라인 구축해요
- 데이터 수집–학습–배포–평가까지 이어지는 MLOps 자동화 시스템 설계해요
- GPU/TPU 클러스터 및 컨테이너 기반 모델 운영을 효율화해요

3) DevOps / 인프라 시스템 구축
- GitHub Actions 기반 CI/CD 파이프라인을 설계 및 자동화해요
- Docker·Kubernetes(K3s) 환경에서 서비스 배포 및 확장성을 확보해요
- IaC(Terraform, Ansible 등) 기반 인프라 구성 및 버전을 관리해요
- AWS / 온프레미스 환경 모두에 대한 안정적 서버 운영 및 비용을 최적화해요","- DevOps, MLOps, 또는 AI 백엔드 분야에서 3년 이상 실무 경험을 보유하신 분
- Docker 및 Kubernetes 기반 서비스 운영·배포 경험이 있으신 분
- Python 또는 Bash 기반 자동화 스크립트 작성 역량이 있으신 분
- GitHub Actions, CI/CD 파이프라인 설계·운영 경험이 있으신 분
- GPU 클러스터 기반 서비스 확장성 확보 경험이 있으신 분
- AI 모델 서빙 및 데이터 파이프라인 구축 경험이 있으신 분
- 실제 상용화 서비스에 대한 AWS 또는 클라우드 인프라 운영 경험이 있으신 분
- 빠르게 변화하는 스타트업 환경을 즐기시는 분","- 스타트업 초기 단계에서 기술 아키텍처 구축 또는 플랫폼 설계 경험이 있으신 분
- AI 서비스(LLM, RAG, Agent, Context Engine 등) 관련 운영 환경 구축 경험이 있으신 분
- Python FastAPI / Node.js 기반 백엔드 설계 능력이 있으신 분
- MLOps 도구(Airflow, MLflow, Prefect, Ray 등) 실무 경험이 있으신 분
- 팀 단위 코드 리뷰, 기술 리딩, PM과의 조율 경험이 있으신 분
- AI 도구(Cursor, ChatGPT, Claude 등)을 활용한 개발 문화에 익숙한 분","[주요업무] 2) AI / MLOps 아키텍처 설계 및 운영 - LLM, RAG, RLHF 등 AI 워크로드를 위한 모델 서빙 및 파이프라인 구축해요 - 데이터 수집 학습 배포 평가까지 이어지는 MLOps 자동화 시스템 설계해요 - GPU/TPU 클러스터 및 컨테이너 기반 모델 운영을 효율화해요 3) DevOps / 인프라 시스템 구축 - GitHub Actions 기반 CI/CD 파이프라인을 설계 및 자동화해요 - Docker Kubernetes(K3s) 환경에서 서비스 배포 및 확장성을 확보해요 - IaC(Terraform, Ansible 등) 기반 인프라 구성 및 버전을 관리해요 - AWS / 온프레미스 환경 모두에 대한 안정적 서버 운영 및 비용을 최적화해요 [자격요건] - DevOps, MLOps, 또는 AI 백엔드 분야에서 3년 이상 실무 경험을 보유하신 분 - Docker 및 Kubernetes 기반 서비스 운영 배포 경험이 있으신 분 - Python 또는 Bash 기반 자동화 스크립트 작성 역량이 있으신 분 - GitHub Actions, CI/CD 파이프라인 설계 운영 경험이 있으신 분 - GPU 클러스터 기반 서비스 확장성 확보 경험이 있으신 분 - AI 모델 서빙 및 데이터 파이프라인 구축 경험이 있으신 분 - 실제 상용화 서비스에 대한 AWS 또는 클라우드 인프라 운영 경험이 있으신 분 - 빠르게 변화하는 스타트업 환경을 즐기시는 분 [우대사항] - 스타트업 초기 단계에서 기술 아키텍처 구축 또는 플랫폼 설계 경험이 있으신 분 - AI 서비스(LLM, RAG, Agent, Context Engine 등) 관련 운영 환경 구축 경험이 있으신 분 - Python FastAPI / Node.js 기반 백엔드 설계 능력이 있으신 분 - MLOps 도구(Airflow, MLflow, Prefect, Ray 등) 실무 경험이 있으신 분 - 팀 단위 코드 리뷰, 기술 리딩, PM과의 조율 경험이 있으신 분 - AI 도구(Cursor, ChatGPT, Claude 등)을 활용한 개발 문화에 익숙한 분",인공지능플랫폼구축,인공지능플랫폼구축,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=2602130001068&infoTypeCd=CIN&infoTypeGroup=tb_workinfogubun,,2602130001068
